time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2021-07-23 10:48:30+0000,65.0,175.0,21.2,15.479193,57.981274,2.7948241,1522.0,52.1437,5.0
2021-07-24 12:14:57+0000,64.75,175.0,21.1,15.402432,58.03393,2.7864888,1519.0,51.990437,5.0
2021-07-27 11:03:56+0000,65.7,175.0,21.4,15.65582,57.860107,2.8193555,1533.0,52.59477,6.0
2021-07-28 10:59:55+0000,65.9,175.0,21.5,15.876595,57.708656,2.8205523,1536.0,52.61677,6.0
2021-07-29 11:21:25+0000,65.55,175.0,21.4,15.94062,57.664734,2.8032007,1531.0,52.297726,6.0
2021-07-31 11:38:44+0000,65.4,175.0,21.3,15.644459,57.8679,2.8066876,1528.0,52.36184,6.0
2021-08-03 11:11:14+0000,66.2,175.0,21.6,16.236063,57.462063,2.821295,1540.0,52.63043,6.0
2021-08-04 10:46:38+0000,65.65,175.0,21.4,15.937054,57.667183,2.8076572,1532.0,52.37967,6.0
2021-08-05 11:32:03+0000,65.8,175.0,21.4,16.138414,57.52905,2.8073273,1534.0,52.3736,6.0
2021-08-06 10:24:41+0000,65.8,175.0,21.4,16.076408,57.571583,2.8094318,1534.0,52.412292,6.0
2021-08-09 11:11:37+0000,66.0,175.0,21.5,15.955568,57.65448,2.822203,1537.0,52.64712,6.0
2021-08-10 10:51:01+0000,66.4,175.0,21.6,16.320295,57.404278,2.8270514,1543.0,52.736275,6.0
2021-08-11 10:55:23+0000,66.0,175.0,21.5,16.26466,57.442444,2.8116806,1537.0,52.453644,6.0
2021-08-12 10:58:11+0000,65.85,175.0,21.5,15.919627,57.679134,2.816921,1535.0,52.550003,6.0
2021-08-13 09:26:33+0000,66.2,175.0,21.6,16.1128,57.54662,2.8255038,1540.0,52.70782,6.0
2021-08-14 11:19:41+0000,65.7,175.0,21.4,15.976672,57.640003,2.8084824,1533.0,52.39484,6.0
2021-08-15 12:03:47+0000,65.1,175.0,21.2,15.37185,58.054913,2.802788,1524.0,52.29014,5.0
2021-08-16 10:40:11+0000,65.3,175.0,21.3,15.439321,58.008625,2.809246,1527.0,52.40888,6.0
2021-08-17 10:32:23+0000,65.7,175.0,21.4,15.790371,57.767807,2.814796,1533.0,52.51093,6.0
2021-08-18 10:29:47+0000,65.95,175.0,21.5,15.947041,57.66033,2.8203254,1536.0,52.6126,6.0
2021-08-19 10:38:45+0000,66.05,175.0,21.5,16.149397,57.521515,2.817767,1538.0,52.56556,6.0
2021-08-20 10:49:53+0000,65.85,175.0,21.5,15.919627,57.679134,2.816921,1535.0,52.550003,6.0
2021-08-23 10:37:09+0000,66.2,175.0,21.6,16.17443,57.50434,2.8233995,1540.0,52.669125,6.0
2021-08-24 10:34:45+0000,65.65,175.0,21.4,15.874906,57.709816,2.8097618,1532.0,52.418365,6.0
2021-08-25 10:41:16+0000,66.0,175.0,21.5,16.13072,57.534325,2.8162403,1537.0,52.537483,6.0
2021-08-26 12:04:46+0000,65.85,175.0,21.5,16.29138,57.424114,2.8042943,1535.0,52.31783,6.0
2021-08-27 10:31:18+0000,66.05,175.0,21.5,16.334711,57.39439,2.8114536,1538.0,52.44947,6.0
2021-08-30 10:21:02+0000,65.45,175.0,21.3,15.98575,57.633774,2.7973413,1529.0,52.189983,6.0
2021-08-31 10:28:25+0000,65.3,175.0,21.3,15.814206,57.751453,2.7966192,1527.0,52.17671,6.0
2021-09-01 10:56:11+0000,65.5,175.0,21.3,15.994313,57.627903,2.799219,1530.0,52.224506,6.0
2021-09-02 10:41:04+0000,66.2,175.0,21.6,16.297693,57.41978,2.8191905,1540.0,52.591732,6.0
2021-09-03 10:30:34+0000,65.7,175.0,21.4,15.75932,57.789104,2.815848,1533.0,52.530277,6.0
2021-09-06 10:34:26+0000,66.85,175.0,21.8,16.658,57.17261,2.8348296,1550.0,52.879295,6.0
2021-09-07 11:00:22+0000,66.6,175.0,21.7,16.516327,57.2698,2.8289495,1546.0,52.771175,6.0
2021-09-08 10:29:12+0000,65.8,175.0,21.4,15.993733,57.6283,2.8122377,1534.0,52.46389,6.0
2021-09-09 10:40:24+0000,66.05,175.0,21.5,16.345007,57.387325,2.8111029,1538.0,52.443024,6.0
2021-09-10 10:49:17+0000,66.05,175.0,21.5,16.29353,57.422638,2.8128567,1538.0,52.47527,6.0
2021-09-11 11:07:23+0000,66.3,175.0,21.6,16.703886,57.141132,2.8096173,1542.0,52.41571,6.0
2021-09-12 11:26:49+0000,65.7,175.0,21.4,16.049122,57.5903,2.8060274,1533.0,52.349697,6.0
2021-09-13 10:54:21+0000,66.45,175.0,21.6,16.43081,57.328465,2.8254213,1544.0,52.706303,6.0
2021-09-14 10:32:32+0000,66.65,175.0,21.7,16.463129,57.306293,2.8329315,1547.0,52.844395,6.0
2021-09-15 10:33:47+0000,66.35,175.0,21.6,16.394083,57.35366,2.822368,1542.0,52.650158,6.0
2021-09-16 11:14:57+0000,65.95,175.0,21.5,15.957352,57.653255,2.8199744,1536.0,52.606148,6.0
2021-09-17 10:31:32+0000,66.05,175.0,21.5,16.303825,57.415577,2.812506,1538.0,52.46882,6.0
2021-09-19 18:52:20+0000,86.1,183.0,25.7,null,null,null,null,null,null
2021-09-21 10:31:24+0000,66.05,175.0,21.5,16.159693,57.51445,2.8174162,1538.0,52.55911,6.0
2021-09-22 10:44:27+0000,66.5,175.0,21.7,16.520714,57.26679,2.824493,1545.0,52.68923,6.0
2021-09-23 11:29:26+0000,65.8,175.0,21.4,16.097076,57.557404,2.8087301,1534.0,52.399395,6.0
2021-09-24 10:30:56+0000,65.65,175.0,21.4,15.957769,57.65297,2.8069558,1532.0,52.366768,6.0
2021-09-27 10:30:56+0000,65.1,175.0,21.2,15.476304,57.983253,2.7992806,1524.0,52.225643,5.0
2021-09-28 10:33:05+0000,66.05,175.0,21.5,16.087626,57.56389,2.8198714,1538.0,52.604256,6.0
2021-09-29 10:58:47+0000,66.3,175.0,21.6,16.426964,57.331104,2.8190875,1542.0,52.58984,6.0
2021-09-30 10:51:07+0000,66.05,175.0,21.5,16.3553,57.380264,2.8107522,1538.0,52.436573,6.0
2021-10-01 11:54:55+0000,66.5,175.0,21.7,16.32643,57.40007,2.8311572,1545.0,52.811768,6.0
2021-10-04 10:48:57+0000,66.35,175.0,21.6,16.599056,57.213047,2.815353,1542.0,52.52117,6.0
2021-10-05 10:45:58+0000,66.35,175.0,21.6,16.465824,57.304443,2.8199127,1542.0,52.60501,6.0
2021-10-06 10:29:42+0000,66.25,175.0,21.6,16.429094,57.32964,2.8168592,1541.0,52.548866,6.0
2021-10-07 10:41:03+0000,65.95,175.0,21.5,16.18419,57.497646,2.8122582,1536.0,52.464268,6.0
2021-10-08 10:37:53+0000,65.75,175.0,21.4,16.150684,57.52063,2.804748,1534.0,52.326176,6.0
2021-10-09 11:17:38+0000,65.75,175.0,21.4,16.067947,57.57739,2.807554,1534.0,52.37777,6.0
2021-10-09 15:22:20+0000,64.25,175.0,20.9,null,null,null,null,null,null
2021-10-10 11:35:46+0000,64.95,175.0,21.2,15.595802,57.90128,2.7887378,1522.0,52.031788,5.0
2021-10-11 10:28:28+0000,65.05,175.0,21.2,15.498657,57.967922,2.796351,1523.0,52.171776,5.0
2021-10-12 14:00:27+0000,85.55,183.0,25.5,null,null,null,null,null,null
2021-10-13 10:47:21+0000,66.2,175.0,21.6,15.784099,57.77211,2.8367276,1540.0,52.914196,6.0
2021-10-14 10:26:20+0000,66.1,175.0,21.5,15.900566,57.69221,2.828413,1539.0,52.76131,6.0
2021-10-15 10:31:49+0000,65.4,175.0,21.3,15.696446,57.832237,2.8049338,1528.0,52.32959,6.0
2021-10-17 10:27:48+0000,65.75,175.0,21.4,16.078289,57.570293,2.8072033,1534.0,52.371323,6.0
2021-10-18 10:31:30+0000,65.75,175.0,21.4,15.985209,57.634148,2.8103602,1534.0,52.429363,6.0
2021-10-19 11:02:59+0000,66.3,175.0,21.6,16.15004,57.521072,2.8285575,1542.0,52.76397,6.0
2021-10-20 10:42:38+0000,66.05,175.0,21.5,16.211168,57.479137,2.8156626,1538.0,52.526863,6.0
2021-10-21 11:04:20+0000,65.8,175.0,21.4,16.076408,57.571583,2.8094318,1534.0,52.412292,6.0
2021-10-21 11:04:43+0000,65.8,175.0,21.4,16.076408,57.571583,2.8094318,1534.0,52.412292,6.0
2021-10-22 10:59:57+0000,65.35,175.0,21.3,15.802103,57.759758,2.7991982,1528.0,52.224125,6.0
2021-10-25 11:09:09+0000,65.35,175.0,21.3,15.843725,57.731205,2.797795,1528.0,52.19833,6.0
2021-10-25 11:09:14+0000,65.45,175.0,21.3,null,null,null,null,null,null
2021-10-26 11:29:20+0000,65.5,175.0,21.3,15.682862,57.841557,2.809741,1530.0,52.417984,6.0
2021-10-27 10:56:09+0000,65.3,175.0,21.3,15.428907,58.01577,2.8095968,1527.0,52.41533,6.0
2021-10-27 16:35:42+0000,66.85,175.0,21.8,null,null,null,null,null,null
2021-10-28 10:39:17+0000,65.85,175.0,21.5,16.043545,57.594128,2.8127122,1535.0,52.472614,6.0
2021-10-29 10:40:16+0000,66.2,175.0,21.6,16.16416,57.511387,2.8237503,1540.0,52.675575,6.0
2021-10-30 09:04:55+0000,64.7,175.0,21.1,15.0780115,58.256485,2.7951336,1518.0,52.14939,5.0
2021-10-31 10:21:45+0000,65.7,175.0,21.4,15.790371,57.767807,2.814796,1533.0,52.51093,6.0
2021-10-31 10:22:09+0000,65.7,175.0,21.4,15.790371,57.767807,2.814796,1533.0,52.51093,6.0
2021-11-01 10:57:49+0000,64.95,175.0,21.2,15.37594,58.052105,2.7961032,1522.0,52.16722,5.0
2021-11-01 10:58:22+0000,64.95,175.0,21.2,15.37594,58.052105,2.7961032,1522.0,52.16722,5.0
2021-11-02 10:49:54+0000,64.55,175.0,21.0,15.10252,58.23967,2.7877474,1516.0,52.01358,5.0
2021-11-03 02:07:23+0000,64.95,175.0,21.2,null,null,null,null,null,null
2021-11-03 11:47:50+0000,64.35,175.0,21.0,14.769035,58.46844,2.7900581,1513.0,52.056065,5.0
2021-11-03 22:43:45+0000,86.2,183.0,25.7,null,null,null,null,null,null
2021-11-04 12:39:02+0000,64.85,175.0,21.1,14.990708,58.316376,2.8046243,1520.0,52.3239,5.0
2021-11-05 11:34:06+0000,65.35,175.0,21.3,15.427505,58.01673,2.811825,1528.0,52.4563,6.0
2021-11-08 10:42:54+0000,65.35,175.0,21.3,15.53156,57.94535,2.8083174,1528.0,52.391808,6.0
2021-11-08 17:15:36+0000,65.8,175.0,21.4,null,null,null,null,null,null
2021-11-09 10:36:21+0000,65.5,175.0,21.3,15.817824,57.748974,2.8051815,1530.0,52.334145,6.0
2021-11-10 10:40:21+0000,65.65,175.0,21.4,15.874906,57.709816,2.8097618,1532.0,52.418365,6.0
2021-11-11 10:48:27+0000,65.65,175.0,21.4,15.968127,57.645863,2.806605,1532.0,52.36032,6.0
2021-11-12 11:31:33+0000,65.65,175.0,21.4,15.926696,57.674286,2.808008,1532.0,52.386116,6.0
2021-11-16 10:57:52+0000,65.85,175.0,21.5,16.064198,57.57996,2.8120105,1535.0,52.459713,6.0
2021-11-17 10:37:09+0000,65.6,175.0,21.4,15.897369,57.694405,2.806832,1531.0,52.364494,6.0
2021-11-18 00:48:30+0000,66.7,175.0,21.7,null,null,null,null,null,null
2021-11-18 10:43:45+0000,65.85,175.0,21.5,16.157137,57.516205,2.8088539,1535.0,52.401672,6.0
2021-11-19 01:32:09+0000,66.3,175.0,21.6,null,null,null,null,null,null
2021-11-19 10:34:27+0000,65.85,175.0,21.5,16.17779,57.502037,2.8081524,1535.0,52.38877,6.0
2021-11-20 00:16:26+0000,66.0,175.0,21.5,null,null,null,null,null,null
2021-11-20 11:22:52+0000,65.85,175.0,21.5,16.11583,57.54454,2.810257,1535.0,52.427467,6.0
2021-11-20 22:22:42+0000,84.55,183.0,25.2,null,null,null,null,null,null
2021-11-20 22:22:58+0000,84.65,183.0,25.2,25.076744,51.397354,3.2324295,1675.0,60.190105,12.0
2021-11-20 22:23:58+0000,84.65,183.0,25.2,25.076744,51.397354,3.2324295,1675.0,60.190105,12.0
2021-11-20 22:24:24+0000,84.65,183.0,25.2,null,null,null,null,null,null
2021-11-21 11:39:26+0000,65.95,175.0,21.5,16.338852,57.39155,2.806997,1536.0,52.367527,6.0
2021-11-22 10:37:36+0000,64.85,175.0,21.1,15.368195,58.05742,2.7919977,1520.0,52.09173,5.0
2021-11-23 11:25:55+0000,65.3,175.0,21.3,15.397667,58.0372,2.810649,1527.0,52.434677,6.0
2021-11-24 11:31:54+0000,65.65,175.0,21.4,15.864548,57.71692,2.8101125,1532.0,52.424812,6.0
2021-11-24 22:13:33+0000,65.35,175.0,21.3,null,null,null,null,null,null
2021-11-25 10:48:34+0000,65.6,175.0,21.4,15.741881,57.80107,2.812093,1531.0,52.46123,6.0
2021-11-25 15:45:55+0000,66.85,175.0,21.8,null,null,null,null,null,null
2021-11-26 10:00:53+0000,87.35,183.0,26.0,null,null,null,null,null,null
2021-11-26 12:26:13+0000,65.75,175.0,21.4,15.819734,57.74766,2.815972,1534.0,52.532555,6.0
2021-11-26 12:41:27+0000,65.5,175.0,21.3,15.620572,57.88429,2.8118455,1530.0,52.45668,6.0
2021-11-27 11:11:47+0000,66.35,175.0,21.6,16.240353,57.459118,2.827629,1542.0,52.746895,6.0
2021-11-28 11:11:38+0000,66.1,175.0,21.5,16.00344,57.62164,2.8249056,1539.0,52.69682,6.0
2021-11-28 21:22:51+0000,65.35,175.0,21.3,null,null,null,null,null,null
2021-11-29 12:30:35+0000,65.15,175.0,21.2,15.412242,58.027203,2.8036134,1525.0,52.305313,6.0
2021-11-29 12:30:38+0000,65.15,175.0,21.2,15.412242,58.027203,2.8036134,1525.0,52.305313,6.0
2021-11-30 10:44:42+0000,65.15,175.0,21.2,15.516617,57.9556,2.800106,1525.0,52.240818,6.0
2021-12-01 01:21:06+0000,66.3,175.0,21.6,null,null,null,null,null,null
2021-12-01 10:18:44+0000,88.3,183.0,26.3,null,null,null,null,null,null
2021-12-01 12:49:39+0000,65.2,175.0,21.2,15.588149,57.90653,2.799879,1525.0,52.236645,6.0
2021-12-02 12:07:24+0000,65.6,175.0,21.4,15.887003,57.701515,2.8071828,1531.0,52.37094,6.0
2021-12-03 10:07:55+0000,65.4,175.0,21.3,15.842011,57.73238,2.8000236,1528.0,52.239304,6.0
2021-12-03 10:08:12+0000,65.4,175.0,21.3,15.842011,57.73238,2.8000236,1528.0,52.239304,6.0
2021-12-06 01:27:10+0000,88.0,183.0,26.2,null,null,null,null,null,null
2021-12-07 11:54:01+0000,65.4,175.0,21.3,15.821217,57.746647,2.800725,1528.0,52.2522,6.0
2021-12-07 23:31:29+0000,86.25,183.0,25.7,null,null,null,null,null,null
2021-12-08 10:53:27+0000,64.9,175.0,21.1,15.70212,57.828346,2.7830021,1521.0,51.926323,5.0
2021-12-08 23:11:07+0000,66.0,175.0,21.5,null,null,null,null,null,null
2021-12-09 10:57:55+0000,65.85,175.0,21.5,16.219095,57.4737,2.8067493,1535.0,52.362976,6.0
2021-12-10 10:30:47+0000,65.3,175.0,21.3,16.032888,57.601437,2.7892535,1527.0,52.04127,6.0
2021-12-10 23:06:26+0000,65.8,175.0,21.4,null,null,null,null,null,null
2021-12-11 11:45:32+0000,65.55,175.0,21.4,16.023611,57.607803,2.8003948,1531.0,52.24613,6.0
2021-12-11 11:45:53+0000,65.55,175.0,21.4,16.013237,57.61492,2.8007457,1531.0,52.25258,6.0
2021-12-12 11:44:59+0000,65.25,175.0,21.3,15.659578,57.85753,2.799652,1526.0,52.23247,6.0
2021-12-12 11:45:19+0000,65.25,175.0,21.3,15.659578,57.85753,2.799652,1526.0,52.23247,6.0
2021-12-13 13:26:18+0000,64.55,175.0,21.0,15.039313,58.28303,2.789852,1516.0,52.052273,5.0
2021-12-15 12:05:12+0000,65.55,175.0,21.4,15.556791,57.92804,2.8161783,1531.0,52.536346,6.0
2021-12-15 12:05:32+0000,65.55,175.0,21.4,15.556791,57.92804,2.8161783,1531.0,52.536346,6.0
2021-12-15 21:40:14+0000,86.05,183.0,25.6,null,null,null,null,null,null
2021-12-16 12:41:41+0000,65.35,175.0,21.3,15.458721,57.995316,2.8107727,1528.0,52.43695,6.0
2021-12-17 10:21:17+0000,65.35,175.0,21.3,15.333855,58.080975,2.8149817,1528.0,52.514343,6.0
2021-12-20 11:17:30+0000,65.05,175.0,21.2,15.498657,57.967922,2.796351,1523.0,52.171776,5.0
2021-12-21 10:44:26+0000,65.25,175.0,21.3,15.690843,57.836082,2.7985997,1526.0,52.213123,6.0
2021-12-21 10:44:46+0000,65.25,175.0,21.3,15.690843,57.836082,2.7985997,1526.0,52.213123,6.0
2021-12-22 10:26:43+0000,65.1,175.0,21.2,15.444968,58.004753,2.8003328,1524.0,52.24499,5.0
2021-12-23 11:12:51+0000,65.65,175.0,21.4,15.781684,57.773766,2.8129184,1532.0,52.476406,6.0
2021-12-24 00:20:44+0000,60.5,160.0,23.6,34.906796,46.476547,2.3441932,1040.0,37.037197,8.0
2021-12-24 00:23:08+0000,80.0,183.0,23.8,23.71483,52.331627,3.1089263,1390.0,57.91921,15.0
2021-12-24 11:05:18+0000,66.05,175.0,21.5,16.283236,57.429703,2.8132074,1538.0,52.48172,6.0
2021-12-25 11:16:16+0000,65.8,175.0,21.4,16.086742,57.564495,2.8090808,1534.0,52.405846,6.0
2021-12-27 11:39:41+0000,66.35,175.0,21.6,16.629803,57.191956,2.8143008,1542.0,52.501823,6.0
2021-12-28 11:05:57+0000,65.35,175.0,21.3,15.562777,57.923935,2.8072653,1528.0,52.37246,6.0
2021-12-29 11:43:13+0000,65.65,175.0,21.4,16.092422,57.560596,2.802396,1532.0,52.28293,6.0
2021-12-30 12:39:06+0000,66.8,175.0,21.8,16.202211,57.485283,2.8483849,1549.0,53.12854,6.0
2021-12-30 18:48:26+0000,80.75,183.0,24.1,24.193516,52.00325,3.1184995,1401.0,58.095238,15.0
2021-12-31 10:50:18+0000,66.4,175.0,21.6,16.06427,57.57991,2.83582,1543.0,52.897507,6.0
2022-01-01 14:19:42+0000,66.4,175.0,21.6,16.033548,57.600986,2.8368723,1543.0,52.916855,6.0
2022-01-02 12:07:24+0000,65.7,175.0,21.4,15.65582,57.860107,2.8193555,1533.0,52.59477,6.0
2022-01-03 12:43:51+0000,66.75,175.0,21.7,16.45884,57.309235,2.837388,1548.0,52.92634,6.0
2022-01-04 13:35:57+0000,66.15,175.0,21.6,16.094143,57.559418,2.8239772,1539.0,52.67975,6.0
2022-01-05 13:34:45+0000,66.5,175.0,21.7,16.183271,57.498276,2.8360674,1545.0,52.902058,6.0
2022-01-06 12:41:05+0000,66.3,175.0,21.6,null,null,null,null,null,null
2022-01-06 12:41:26+0000,66.3,175.0,21.6,16.06799,57.57736,2.8313634,1542.0,52.815563,6.0
2022-01-06 12:42:55+0000,66.3,175.0,21.6,16.109015,57.549217,2.8299606,1542.0,52.789764,6.0
2022-01-07 13:19:31+0000,66.2,175.0,21.6,16.369596,57.370457,2.8167353,1540.0,52.54659,6.0
2022-01-08 12:56:47+0000,66.2,175.0,21.6,16.194975,57.490246,2.8226979,1540.0,52.656227,6.0
2022-01-09 12:38:01+0000,65.8,175.0,21.4,15.931727,57.670834,2.814342,1534.0,52.502583,6.0
2022-01-10 13:35:29+0000,66.0,175.0,21.5,16.23375,57.463646,2.8127327,1537.0,52.472992,6.0
2022-01-11 12:11:44+0000,65.05,175.0,21.2,15.530018,57.946407,2.7952988,1523.0,52.152428,5.0
2022-01-12 12:26:27+0000,66.0,175.0,21.5,16.027689,57.605003,2.8197477,1537.0,52.60198,6.0
2022-01-14 11:20:08+0000,66.3,175.0,21.6,16.252604,57.450714,2.82505,1542.0,52.699474,6.0
2022-01-17 11:22:32+0000,65.95,175.0,21.5,16.029528,57.603745,2.8175194,1536.0,52.561005,6.0
2022-01-19 11:32:18+0000,65.6,175.0,21.4,15.793711,57.765514,2.8103395,1531.0,52.428986,6.0
2022-01-22 12:04:27+0000,65.5,175.0,21.3,15.828206,57.74185,2.8048308,1530.0,52.327694,6.0
2022-01-23 13:46:56+0000,65.0,175.0,21.2,15.573346,57.916683,2.7916675,1522.0,52.08566,5.0
2022-01-24 12:30:08+0000,65.45,175.0,21.3,15.746789,57.797703,2.8054082,1529.0,52.338314,6.0
2022-01-26 11:17:03+0000,64.55,175.0,21.0,15.31321,58.09514,2.7807326,1516.0,51.884594,5.0
2022-01-27 11:22:23+0000,65.0,175.0,21.2,null,null,null,null,null,null
2022-01-27 11:22:43+0000,65.0,175.0,21.2,15.468731,57.98845,2.7951748,1522.0,52.15015,5.0
2022-01-28 13:01:08+0000,64.15,175.0,20.9,14.910484,58.371407,2.7765856,1510.0,51.80834,5.0
2022-01-29 12:34:10+0000,65.65,175.0,21.4,15.647031,57.86614,2.8174782,1532.0,52.560246,6.0
2022-01-29 12:34:15+0000,65.65,175.0,21.4,15.647031,57.86614,2.8174782,1532.0,52.560246,6.0
2022-01-30 12:45:38+0000,65.15,175.0,21.2,15.673179,57.848198,2.7948449,1525.0,52.14408,6.0
2022-01-31 12:18:03+0000,66.2,175.0,21.6,16.205246,57.4832,2.8223472,1540.0,52.649776,6.0
2022-02-01 11:51:58+0000,65.6,175.0,21.4,15.814443,57.751293,2.809638,1531.0,52.41609,6.0
2022-02-01 11:51:59+0000,65.6,175.0,21.4,15.814443,57.751293,2.809638,1531.0,52.41609,6.0
2022-02-03 11:19:11+0000,65.6,175.0,21.4,16.405296,57.345966,2.7896454,1531.0,52.048477,6.0
2022-02-07 12:07:10+0000,65.95,175.0,21.5,16.318232,57.405693,2.8076985,1536.0,52.380424,6.0
2022-02-08 11:44:21+0000,65.3,175.0,21.3,15.782966,57.772884,2.7976716,1527.0,52.196056,6.0
2022-02-14 12:31:49+0000,66.9,175.0,21.8,16.940323,56.97894,2.8272371,1551.0,52.73969,6.0
2022-02-15 10:27:28+0000,66.25,175.0,21.6,16.336718,57.393013,2.820016,1541.0,52.60691,6.0
2022-02-15 10:27:35+0000,66.25,175.0,21.6,16.336718,57.393013,2.820016,1541.0,52.60691,6.0
2022-02-16 10:54:13+0000,66.55,175.0,21.7,16.630919,57.19119,2.822863,1545.0,52.659264,6.0
2022-02-16 22:48:21+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-02-17 10:59:04+0000,66.15,175.0,21.6,16.46421,57.30555,2.8113503,1539.0,52.447575,6.0
2022-02-18 09:22:00+0000,65.7,175.0,21.4,16.090523,57.5619,2.8046243,1533.0,52.3239,6.0
2022-02-19 11:35:11+0000,66.1,175.0,21.5,16.672125,57.16292,2.8021073,1539.0,52.27762,6.0
2022-02-19 11:35:12+0000,66.1,175.0,21.5,16.672125,57.16292,2.8021073,1539.0,52.27762,6.0
2022-02-20 11:33:16+0000,66.1,175.0,21.5,16.260626,57.44521,2.816137,1539.0,52.535587,6.0
2022-02-21 12:18:12+0000,66.05,175.0,21.5,16.375893,57.36614,2.8100507,1538.0,52.423676,6.0
2022-02-22 11:53:18+0000,66.25,175.0,21.6,16.521471,57.26627,2.8137023,1541.0,52.49082,6.0
2022-02-23 12:54:03+0000,66.45,175.0,21.6,16.471743,57.300385,2.8240185,1544.0,52.680504,6.0
2022-02-23 12:54:05+0000,66.45,175.0,21.6,16.471743,57.300385,2.8240185,1544.0,52.680504,6.0
2022-02-24 10:25:05+0000,66.7,175.0,21.7,16.664877,57.167892,2.8281448,1548.0,52.75638,6.0
2022-02-24 10:25:25+0000,66.7,175.0,21.7,16.664877,57.167892,2.8281448,1548.0,52.75638,6.0
2022-02-25 13:47:17+0000,66.15,175.0,21.6,16.371695,57.36902,2.8145072,1539.0,52.50562,6.0
2022-03-03 12:20:55+0000,66.6,175.0,21.7,17.006418,56.933598,2.8121138,1546.0,52.46161,6.0
2022-03-04 12:23:30+0000,66.3,175.0,21.6,16.591066,57.21853,2.8134756,1542.0,52.48665,6.0
2022-03-05 12:12:20+0000,65.75,175.0,21.4,16.202394,57.485157,2.8029945,1534.0,52.29393,6.0
2022-03-06 11:46:53+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-03-06 11:48:07+0000,67.15,175.0,21.9,16.786114,57.084724,2.8432887,1554.0,53.034836,7.0
2022-03-07 12:49:41+0000,66.8,175.0,21.8,16.78245,57.08724,2.8283925,1549.0,52.760933,6.0
2022-03-08 12:14:05+0000,66.8,175.0,21.8,16.945324,56.975506,2.8227806,1549.0,52.657745,6.0
2022-03-10 01:06:37+0000,67.1,175.0,21.9,null,null,null,null,null,null
2022-03-10 12:19:50+0000,66.35,175.0,21.6,16.517067,57.26929,2.8181589,1542.0,52.572765,6.0
2022-03-11 11:28:26+0000,66.95,175.0,21.8,16.785471,57.085167,2.8347263,1551.0,52.8774,6.0
2022-03-14 10:59:03+0000,66.9,175.0,21.8,17.07246,56.888294,2.8226774,1551.0,52.65585,6.0
2022-03-15 10:18:05+0000,67.65,175.0,22.0,17.355618,56.694046,2.8448775,1562.0,53.06405,7.0
2022-03-16 10:07:33+0000,66.25,175.0,21.6,16.808868,57.06912,2.8038816,1541.0,52.31024,6.0
2022-03-17 10:29:12+0000,66.4,175.0,21.6,16.965475,56.961685,2.8049545,1543.0,52.32997,6.0
2022-03-18 10:11:32+0000,67.1,175.0,21.9,17.285059,56.74245,2.823874,1554.0,52.67785,6.0
2022-03-19 12:01:33+0000,66.75,175.0,21.7,17.080261,56.88294,2.8159926,1548.0,52.532932,6.0
2022-03-20 12:05:35+0000,67.15,175.0,21.9,17.343077,56.70265,2.8239977,1554.0,52.680126,7.0
2022-03-21 00:29:43+0000,67.75,175.0,22.1,null,null,null,null,null,null
2022-03-21 10:33:05+0000,67.3,175.0,21.9,17.405462,56.65985,2.8282275,1557.0,52.7579,7.0
2022-03-22 10:38:50+0000,66.95,175.0,21.8,17.151117,56.83433,2.8220997,1551.0,52.645226,6.0
2022-03-23 10:10:52+0000,66.95,175.0,21.8,17.18159,56.81343,2.8210473,1551.0,52.625877,6.0
