time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2022-03-24 11:26:00+0000,66.95,175.0,21.8,17.232372,56.77859,2.8192937,1551.0,52.59363,6.0
2022-03-25 00:14:51+0000,66.4,175.0,21.6,null,null,null,null,null,null
2022-03-25 10:17:35+0000,66.65,175.0,21.7,17.014067,56.92835,2.8139913,1547.0,52.496136,6.0
2022-03-28 10:41:39+0000,67.25,175.0,21.9,16.912825,56.997803,2.8431857,1556.0,53.03294,7.0
2022-03-29 14:01:22+0000,67.45,175.0,22.0,17.044142,56.90772,2.8471882,1559.0,53.106537,7.0
2022-03-30 12:29:30+0000,66.15,175.0,21.6,16.48477,57.291447,2.810649,1539.0,52.434677,6.0
2022-03-31 10:41:45+0000,66.65,175.0,21.7,16.799814,57.07533,2.821357,1547.0,52.63157,6.0
2022-04-01 10:39:30+0000,66.95,175.0,21.8,17.222216,56.78556,2.8196445,1551.0,52.60008,6.0
2022-04-02 12:27:10+0000,66.75,175.0,21.7,16.998764,56.938847,2.8187985,1548.0,52.584526,6.0
2022-04-04 00:35:34+0000,68.4,175.0,22.3,null,null,null,null,null,null
2022-04-04 10:36:44+0000,67.5,175.0,22.0,17.212852,56.791985,2.843454,1560.0,53.037872,7.0
2022-04-05 11:41:41+0000,66.95,175.0,21.8,16.998766,56.938847,2.8273609,1551.0,52.741962,6.0
2022-04-06 01:53:56+0000,67.75,175.0,22.1,null,null,null,null,null,null
2022-04-06 10:41:18+0000,66.95,175.0,21.8,16.907354,57.001556,2.8305175,1551.0,52.800007,6.0
2022-04-07 12:50:38+0000,66.7,175.0,21.7,16.909555,57.000046,2.819727,1548.0,52.601597,6.0
2022-04-08 11:23:22+0000,66.9,175.0,21.8,16.98098,56.951046,2.825834,1551.0,52.71389,6.0
2022-04-11 11:39:13+0000,67.5,175.0,22.0,17.283371,56.743607,2.8409986,1560.0,52.992725,7.0
2022-04-11 16:35:05+0000,68.25,175.0,22.2,null,null,null,null,null,null
2022-04-12 01:09:06+0000,68.6,175.0,22.4,null,null,null,null,null,null
2022-04-12 10:28:23+0000,67.65,175.0,22.0,17.405876,56.65957,2.8431237,1562.0,53.031803,7.0
2022-04-13 13:08:34+0000,66.5,175.0,21.7,16.89906,57.007244,2.8115156,1545.0,52.45061,6.0
2022-04-14 10:54:34+0000,67.0,175.0,21.8,17.01653,56.92666,2.8288877,1552.0,52.77004,6.0
2022-04-15 12:39:45+0000,66.85,175.0,21.8,17.024195,56.921402,2.822203,1550.0,52.64712,6.0
2022-04-15 22:41:50+0000,66.85,175.0,21.8,null,null,null,null,null,null
2022-04-16 00:09:26+0000,67.8,175.0,22.1,null,null,null,null,null,null
2022-04-16 11:47:10+0000,66.95,175.0,21.8,16.805786,57.07123,2.834025,1551.0,52.8645,6.0
2022-04-18 11:27:08+0000,67.7,175.0,22.1,17.382975,56.67528,2.8460534,1563.0,53.08567,7.0
2022-04-19 10:47:39+0000,67.25,175.0,21.9,17.185837,56.810516,2.8337154,1556.0,52.85881,7.0
2022-04-19 20:44:50+0000,68.15,175.0,22.2,null,null,null,null,null,null
2022-04-20 01:37:23+0000,68.3,175.0,22.3,null,null,null,null,null,null
2022-04-20 11:21:59+0000,67.55,175.0,22.0,17.451778,56.62808,2.8372643,1560.0,52.92406,7.0
2022-04-21 12:13:26+0000,67.4,175.0,22.0,17.24848,56.767544,2.837945,1558.0,52.93658,7.0
2022-04-25 11:49:28+0000,67.1,175.0,21.9,17.07224,56.888443,2.8312397,1554.0,52.813286,6.0
2022-04-25 21:56:32+0000,67.75,175.0,22.1,null,null,null,null,null,null
2022-04-26 11:27:13+0000,67.4,175.0,22.0,17.24848,56.767544,2.837945,1558.0,52.93658,7.0
2022-04-26 16:04:19+0000,68.5,175.0,22.3,null,null,null,null,null,null
2022-04-27 10:26:48+0000,67.05,175.0,21.8,16.993702,56.94232,2.8318174,1553.0,52.82391,6.0
2022-04-28 03:43:43+0000,67.95,175.0,22.1,null,null,null,null,null,null
2022-04-28 12:12:02+0000,67.05,175.0,21.8,17.024126,56.921448,2.8307652,1553.0,52.80456,6.0
2022-04-29 11:14:50+0000,66.6,175.0,21.7,16.934946,56.982628,2.814569,1546.0,52.506756,6.0
2022-04-30 15:13:51+0000,66.45,175.0,21.6,16.666176,57.167004,2.8173542,1544.0,52.55797,6.0
2022-05-01 12:00:56+0000,66.55,175.0,21.7,16.692226,57.14913,2.8207586,1545.0,52.620567,6.0
2022-05-02 14:44:33+0000,65.9,175.0,21.5,16.134562,57.531693,2.8117838,1536.0,52.455544,6.0
2022-05-02 21:06:30+0000,66.75,175.0,21.7,null,null,null,null,null,null
2022-05-03 01:45:33+0000,66.65,175.0,21.7,null,null,null,null,null,null
2022-05-03 12:17:41+0000,65.9,175.0,21.5,16.320297,57.404278,2.8054702,1536.0,52.339455,6.0
2022-05-04 12:10:11+0000,66.5,175.0,21.7,16.500263,57.28082,2.8251946,1545.0,52.70213,6.0
2022-05-04 12:10:16+0000,66.5,175.0,21.7,16.500263,57.28082,2.8251946,1545.0,52.70213,6.0
2022-05-06 12:26:45+0000,65.45,175.0,21.3,16.151983,57.519737,2.7917292,1529.0,52.086796,6.0
2022-05-07 11:46:56+0000,66.15,175.0,21.6,16.49505,57.284397,2.8102982,1539.0,52.428226,6.0
2022-05-09 11:59:08+0000,66.7,175.0,21.7,17.00131,56.937103,2.8165703,1548.0,52.543552,6.0
2022-05-09 11:59:12+0000,66.7,175.0,21.7,17.00131,56.937103,2.8165703,1548.0,52.543552,6.0
2022-05-09 18:58:37+0000,66.9,175.0,21.8,null,null,null,null,null,null
2022-05-10 10:13:31+0000,66.45,175.0,21.6,16.881073,57.019585,2.8099887,1544.0,52.422535,6.0
2022-05-11 12:03:34+0000,66.45,175.0,21.6,16.93224,56.98448,2.808235,1544.0,52.39029,6.0
2022-05-12 12:22:53+0000,66.1,175.0,21.5,16.630974,57.19115,2.8035102,1539.0,52.303413,6.0
2022-05-12 19:25:58+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-05-13 11:53:49+0000,65.45,175.0,21.3,16.131205,57.533993,2.7924309,1529.0,52.099693,6.0
2022-05-14 14:34:08+0000,66.45,175.0,21.6,16.215912,57.475883,2.832787,1544.0,52.841736,6.0
2022-05-15 16:25:06+0000,66.75,175.0,21.7,16.255095,57.449005,2.8444028,1548.0,53.05532,6.0
2022-05-15 16:25:10+0000,66.75,175.0,21.7,16.255095,57.449005,2.8444028,1548.0,53.05532,6.0
2022-05-15 21:13:30+0000,68.0,175.0,22.2,null,null,null,null,null,null
2022-05-16 12:03:13+0000,67.05,175.0,21.8,17.196535,56.803177,2.8248026,1553.0,52.694923,6.0
2022-05-17 12:51:33+0000,66.15,175.0,21.6,16.567007,57.23503,2.807843,1539.0,52.383083,6.0
2022-05-18 11:29:13+0000,66.55,175.0,21.7,16.906801,57.001934,2.813393,1545.0,52.485134,6.0
2022-05-18 16:00:25+0000,67.9,175.0,22.1,null,null,null,null,null,null
2022-05-19 11:39:53+0000,66.2,175.0,21.6,16.54422,57.250664,2.8107727,1540.0,52.43695,6.0
2022-05-19 16:51:42+0000,67.5,175.0,22.0,null,null,null,null,null,null
2022-05-20 11:58:59+0000,67.1,175.0,21.9,17.325596,56.71464,2.8224711,1554.0,52.652054,6.0
2022-05-20 12:00:14+0000,66.65,175.0,21.7,17.02427,56.921352,2.8136406,1547.0,52.489685,6.0
2022-05-23 12:12:25+0000,66.4,175.0,21.6,16.258848,57.44643,2.829156,1543.0,52.77497,6.0
2022-05-24 00:32:01+0000,67.0,175.0,21.8,null,null,null,null,null,null
2022-05-24 12:48:13+0000,66.2,175.0,21.6,16.718842,57.130875,2.80481,1540.0,52.327312,6.0
2022-05-25 12:06:50+0000,66.5,175.0,21.7,16.561617,57.23873,2.82309,1545.0,52.663433,6.0
2022-05-25 18:32:23+0000,66.9,175.0,21.8,null,null,null,null,null,null
2022-05-26 13:02:06+0000,66.2,175.0,21.6,16.780474,57.088596,2.8027055,1540.0,52.28862,6.0
2022-05-26 16:39:13+0000,67.15,175.0,21.9,null,null,null,null,null,null
2022-05-27 12:19:41+0000,66.55,175.0,21.7,16.324383,57.401474,2.8333855,1545.0,52.85274,6.0
2022-05-27 12:25:22+0000,65.9,175.0,21.5,15.876595,57.708656,2.8205523,1536.0,52.61677,6.0
2022-05-27 23:56:25+0000,66.15,175.0,21.6,null,null,null,null,null,null
2022-05-28 12:28:18+0000,60.7,160.0,23.7,null,null,null,null,null,null
2022-05-28 12:30:54+0000,66.3,175.0,21.6,16.15004,57.521072,2.8285575,1542.0,52.76397,6.0
2022-05-30 02:08:39+0000,68.25,175.0,22.2,null,null,null,null,null,null
2022-05-30 10:55:40+0000,66.95,175.0,21.8,16.917511,56.994587,2.8301668,1551.0,52.793556,6.0
2022-05-31 00:15:11+0000,67.15,175.0,21.9,null,null,null,null,null,null
2022-05-31 11:10:16+0000,66.3,175.0,21.6,16.69363,57.14817,2.8099682,1542.0,52.422157,6.0
2022-06-01 12:37:59+0000,66.3,175.0,21.6,16.765123,57.099125,2.8075233,1533.0,52.3772,6.0
2022-06-01 17:43:09+0000,67.55,175.0,22.0,null,null,null,null,null,null
2022-06-02 00:29:42+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-06-02 02:22:28+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-06-02 11:24:32+0000,66.55,175.0,21.7,16.988245,56.946064,2.8105974,1536.0,52.433727,6.0
2022-06-02 11:25:33+0000,66.05,175.0,21.5,16.447655,57.31691,2.8076057,1529.0,52.37872,6.0
2022-06-03 12:05:09+0000,66.05,175.0,21.5,16.777103,57.090908,2.796382,1529.0,52.172344,6.0
2022-06-05 19:47:19+0000,67.15,175.0,21.9,null,null,null,null,null,null
2022-06-06 12:15:12+0000,65.95,175.0,21.5,16.317928,57.405903,2.8077087,1528.0,52.380615,6.0
2022-06-09 12:10:29+0000,66.3,175.0,21.6,16.498457,57.28206,2.8166425,1533.0,52.544884,6.0
2022-06-09 12:10:30+0000,66.3,175.0,21.6,16.498457,57.28206,2.8166425,1533.0,52.544884,6.0
2022-06-09 20:05:32+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-06-10 12:22:53+0000,66.0,175.0,21.5,16.31587,57.40731,2.8099372,1528.0,52.42159,6.0
2022-06-11 13:15:25+0000,66.0,175.0,21.5,16.171629,57.506264,2.8148475,1528.0,52.51188,6.0
2022-06-11 13:15:30+0000,66.0,175.0,21.5,16.171629,57.506264,2.8148475,1528.0,52.51188,6.0
2022-06-13 12:14:28+0000,66.0,175.0,21.5,16.24375,57.456787,2.8123922,1528.0,52.466732,6.0
2022-06-14 12:23:52+0000,66.45,175.0,21.6,16.62494,57.19529,2.8187675,1535.0,52.583958,6.0
2022-06-15 11:17:19+0000,65.75,175.0,21.4,16.046959,57.591785,2.808266,1525.0,52.390858,6.0
2022-06-19 12:23:53+0000,66.45,175.0,21.6,16.584007,57.22337,2.8201706,1535.0,52.609753,6.0
2022-06-20 12:14:59+0000,65.75,175.0,21.4,15.664296,57.854294,2.8212435,1525.0,52.629482,6.0
2022-06-20 21:06:51+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-06-21 12:50:23+0000,66.1,175.0,21.5,16.568947,57.233704,2.805625,1530.0,52.3423,6.0
2022-06-22 14:02:41+0000,68.8,175.0,22.4,null,null,null,null,null,null
2022-06-22 14:03:27+0000,65.9,175.0,21.5,16.392223,57.354935,2.8030255,1527.0,52.2945,6.0
2022-06-23 12:01:00+0000,65.6,175.0,21.4,15.855601,57.723057,2.8082452,1522.0,52.39048,6.0
2022-06-24 00:37:49+0000,66.45,175.0,21.6,null,null,null,null,null,null
2022-06-24 13:22:19+0000,66.2,175.0,21.6,16.17413,57.504547,2.8234098,1531.0,52.669315,6.0
2022-06-25 11:11:37+0000,66.2,175.0,21.6,null,null,null,null,null,null
2022-06-25 11:12:16+0000,65.75,175.0,21.4,16.181406,57.499554,2.8037062,1525.0,52.30702,6.0
2022-06-28 11:52:18+0000,66.1,175.0,21.5,16.373486,57.36779,2.8122892,1530.0,52.464836,6.0
2022-06-29 11:50:02+0000,65.55,175.0,21.4,15.981811,57.63648,2.801808,1522.0,52.272118,6.0
2022-06-29 11:50:06+0000,65.55,175.0,21.4,15.981811,57.63648,2.801808,1522.0,52.272118,6.0
2022-06-29 15:59:50+0000,67.75,175.0,22.1,null,null,null,null,null,null
2022-06-29 16:23:42+0000,67.85,175.0,22.1,null,null,null,null,null,null
2022-06-30 12:59:44+0000,65.95,175.0,21.5,16.390104,57.356388,2.8052535,1528.0,52.335472,6.0
2022-07-01 01:01:25+0000,67.55,175.0,22.0,null,null,null,null,null,null
2022-07-01 12:48:59+0000,66.9,175.0,21.8,16.90953,57.00006,2.8282995,1542.0,52.759228,7.0
2022-07-01 23:22:31+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-07-02 11:46:44+0000,66.4,175.0,21.6,16.70915,57.137524,2.8137333,1534.0,52.49139,6.0
2022-07-03 20:26:41+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-07-04 12:08:45+0000,66.8,175.0,21.8,16.731253,57.12236,2.8301566,1540.0,52.79337,6.0
2022-07-06 11:30:12+0000,67.05,175.0,21.8,16.831137,57.05384,2.8374395,1544.0,52.927288,7.0
2022-07-07 02:28:39+0000,67.55,175.0,22.0,null,null,null,null,null,null
2022-07-07 11:04:33+0000,66.95,175.0,21.8,16.876585,57.022663,2.83158,1542.0,52.819546,7.0
2022-07-07 16:54:22+0000,68.65,175.0,22.4,null,null,null,null,null,null
2022-07-07 21:56:36+0000,67.6,175.0,22.0,null,null,null,null,null,null
2022-07-08 01:54:42+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-07-08 11:09:14+0000,66.7,175.0,21.7,16.766527,57.098164,2.8246477,1539.0,52.692078,6.0
2022-07-09 14:36:56+0000,66.9,175.0,21.8,16.72657,57.125572,2.834613,1542.0,52.875313,7.0
2022-07-10 13:19:31+0000,66.9,175.0,21.8,16.746899,57.111626,2.8339114,1542.0,52.862415,7.0
2022-07-11 11:35:16+0000,67.45,175.0,22.0,17.235394,56.77652,2.8405342,1550.0,52.984188,7.0
2022-07-11 20:09:07+0000,68.3,175.0,22.3,null,null,null,null,null,null
2022-07-11 22:55:52+0000,68.2,175.0,22.2,null,null,null,null,null,null
2022-07-11 22:56:49+0000,67.95,175.0,22.1,null,null,null,null,null,null
2022-07-12 02:05:52+0000,68.45,175.0,22.3,null,null,null,null,null,null
2022-07-12 02:06:18+0000,69.0,175.0,22.5,null,null,null,null,null,null
2022-07-12 11:31:40+0000,67.35,175.0,21.9,17.170118,56.8213,2.8385332,1548.0,52.94739,7.0
2022-07-13 00:38:28+0000,67.1,175.0,21.9,null,null,null,null,null,null
2022-07-13 11:46:25+0000,66.75,175.0,21.7,16.947529,56.973995,2.8205626,1539.0,52.616962,6.0
2022-07-13 23:33:55+0000,65.95,175.0,21.5,null,null,null,null,null,null
2022-07-14 11:37:03+0000,65.95,175.0,21.5,16.493212,57.285656,2.8017461,1528.0,52.270977,6.0
2022-07-15 00:25:46+0000,67.05,175.0,21.8,null,null,null,null,null,null
2022-07-15 11:30:02+0000,66.65,175.0,21.7,16.840324,57.04754,2.8199644,1538.0,52.60596,6.0
2022-07-18 00:17:25+0000,67.85,175.0,22.1,null,null,null,null,null,null
2022-07-18 11:35:58+0000,67.3,175.0,21.9,17.081837,56.88186,2.8394616,1548.0,52.964466,7.0
2022-07-19 02:44:11+0000,66.75,175.0,21.7,null,null,null,null,null,null
2022-07-19 11:44:06+0000,66.25,175.0,21.6,16.531433,57.259438,2.8133621,1532.0,52.484562,6.0
2022-07-20 11:34:55+0000,66.0,175.0,21.5,16.418901,57.33663,2.8064296,1528.0,52.357094,6.0
2022-07-21 11:46:29+0000,66.85,175.0,21.8,16.871315,57.02628,2.8274744,1541.0,52.74405,7.0
2022-07-21 23:42:09+0000,68.25,175.0,22.2,null,null,null,null,null,null
2022-07-22 10:54:14+0000,67.25,175.0,21.9,16.912527,56.998005,2.843196,1547.0,53.03313,7.0
2022-07-23 16:27:31+0000,66.1,175.0,21.5,15.879688,57.706535,2.829125,1530.0,52.7744,6.0
2022-07-24 12:34:45+0000,66.65,175.0,21.7,16.26898,57.43948,2.839606,1538.0,52.96712,6.0
2022-07-25 10:58:44+0000,66.7,175.0,21.7,16.96023,56.965282,2.8179836,1539.0,52.569542,6.0
2022-07-25 23:05:53+0000,67.3,175.0,21.9,null,null,null,null,null,null
2022-07-26 11:07:37+0000,66.7,175.0,21.7,17.021399,56.92332,2.815879,1539.0,52.530846,6.0
2022-07-27 11:51:57+0000,66.2,175.0,21.6,16.646637,57.18041,2.8072755,1531.0,52.37265,6.0
2022-07-28 11:02:41+0000,66.85,175.0,21.8,16.728907,57.12397,2.8323848,1541.0,52.83434,7.0
2022-07-29 00:21:23+0000,66.55,175.0,21.7,null,null,null,null,null,null
2022-07-29 11:43:43+0000,66.35,175.0,21.6,16.588507,57.220284,2.8157141,1533.0,52.52781,6.0
2022-07-30 01:22:01+0000,67.25,175.0,21.9,null,null,null,null,null,null
2022-07-30 11:37:13+0000,66.55,175.0,21.7,16.855412,57.037186,2.8151572,1536.0,52.51757,6.0
2022-08-02 21:51:23+0000,88.05,183.0,26.2,27.143515,49.97955,3.2699592,1726.0,60.880177,12.0
2022-08-02 21:51:35+0000,88.05,183.0,26.2,null,null,null,null,null,null
2022-08-02 21:51:50+0000,88.05,183.0,26.2,27.143515,49.97955,3.2699592,1726.0,60.880177,12.0
2022-08-03 23:07:02+0000,88.4,183.0,26.3,null,null,null,null,null,null
2022-08-05 23:10:25+0000,88.2,183.0,26.3,26.78125,50.22806,3.2920766,1728.0,61.286858,12.0
2022-08-05 23:16:30+0000,88.0,183.0,26.2,null,null,null,null,null,null
2022-08-05 23:20:30+0000,88.05,183.0,26.2,26.711033,50.27623,3.2896008,1726.0,61.241337,12.0
2022-08-06 18:19:51+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-08-07 11:49:57+0000,66.2,175.0,21.6,16.533646,57.25792,2.8111336,1531.0,52.443592,6.0
2022-08-08 11:07:59+0000,66.5,175.0,21.7,16.724924,57.1267,2.8174884,1536.0,52.560436,6.0
2022-08-08 21:32:16+0000,88.65,183.0,26.4,null,null,null,null,null,null
2022-08-09 11:06:29+0000,66.7,175.0,21.7,16.85828,57.03522,2.821491,1539.0,52.634033,6.0
2022-08-10 00:03:28+0000,87.95,183.0,26.2,null,null,null,null,null,null
2022-08-10 01:39:02+0000,90.0,183.0,26.8,null,null,null,null,null,null
2022-08-10 22:47:35+0000,87.55,183.0,26.1,null,null,null,null,null,null
2022-08-11 01:34:07+0000,67.35,175.0,21.9,null,null,null,null,null,null
2022-08-11 11:03:56+0000,67.05,175.0,21.8,17.064394,56.893826,2.8293724,1544.0,52.778954,7.0
2022-08-11 21:53:43+0000,67.65,175.0,22.0,null,null,null,null,null,null
2022-08-11 22:10:53+0000,87.35,183.0,26.0,null,null,null,null,null,null
2022-08-11 22:11:04+0000,87.35,183.0,26.0,null,null,null,null,null,null
2022-08-12 01:26:42+0000,67.8,175.0,22.1,null,null,null,null,null,null
2022-08-12 10:58:28+0000,66.75,175.0,21.7,17.008652,56.932064,2.818458,1539.0,52.578266,6.0
2022-08-12 23:06:30+0000,87.15,183.0,26.0,26.308048,50.552677,3.2736936,1712.0,60.948845,12.0
2022-08-12 23:08:42+0000,87.15,183.0,26.0,26.308048,50.552677,3.2736936,1712.0,60.948845,12.0
2022-08-13 11:52:07+0000,67.2,175.0,21.9,17.289394,56.739475,2.82799,1546.0,52.753532,7.0
2022-08-13 16:16:34+0000,68.05,175.0,22.2,null,null,null,null,null,null
2022-08-14 11:49:57+0000,66.5,175.0,21.7,16.847631,57.042526,2.8132794,1536.0,52.483044,6.0
2022-08-14 21:28:09+0000,68.1,175.0,22.2,null,null,null,null,null,null
2022-08-15 10:18:51+0000,67.9,175.0,22.1,17.52176,56.58007,2.8497157,1557.0,53.15301,7.0
2022-08-15 22:37:38+0000,67.8,175.0,22.1,null,null,null,null,null,null
2022-08-16 01:01:03+0000,68.75,175.0,22.4,null,null,null,null,null,null
2022-08-16 01:01:19+0000,68.15,175.0,22.2,null,null,null,null,null,null
2022-08-16 10:55:22+0000,67.25,175.0,21.9,17.38777,56.67199,2.826711,1547.0,52.730015,7.0
2022-08-18 11:04:49+0000,67.55,175.0,22.0,17.431349,56.642094,2.837976,1551.0,52.93715,7.0
2022-08-19 00:20:30+0000,67.35,175.0,21.9,null,null,null,null,null,null
2022-08-19 10:18:19+0000,66.75,175.0,21.7,17.181835,56.813263,2.8124955,1539.0,52.468628,6.0
2022-08-19 22:01:11+0000,67.8,175.0,22.1,null,null,null,null,null,null
2022-08-19 22:02:02+0000,67.7,175.0,22.1,null,null,null,null,null,null
2022-08-22 10:54:24+0000,66.95,175.0,21.8,17.171133,56.820602,2.8214085,1542.0,52.632515,7.0
2022-08-23 10:58:21+0000,66.45,175.0,21.6,16.891006,57.01277,2.8096483,1535.0,52.416275,6.0
2022-08-24 10:17:21+0000,66.55,175.0,21.7,16.76345,57.100273,2.8183138,1536.0,52.57561,6.0
2022-08-24 10:17:22+0000,66.55,175.0,21.7,16.76345,57.100273,2.8183138,1536.0,52.57561,6.0
2022-08-25 10:54:54+0000,66.8,175.0,21.8,17.036642,56.912865,2.8196342,1540.0,52.59989,6.0
2022-08-26 01:43:38+0000,67.2,175.0,21.9,null,null,null,null,null,null
2022-08-26 10:43:27+0000,66.4,175.0,21.6,16.760355,57.102398,2.8119798,1534.0,52.459145,6.0
2022-08-27 11:09:35+0000,66.55,175.0,21.7,16.998463,56.939056,2.8102467,1536.0,52.42728,6.0
2022-08-28 00:09:35+0000,67.45,175.0,22.0,null,null,null,null,null,null
2022-08-28 12:15:05+0000,66.4,175.0,21.6,17.077826,56.884613,2.8011067,1534.0,52.25922,6.0
2022-08-29 10:47:45+0000,66.75,175.0,21.7,17.100338,56.869167,2.8153014,1539.0,52.52022,6.0
2022-08-30 10:54:27+0000,67.1,175.0,21.9,17.203688,56.79827,2.8266902,1545.0,52.729633,7.0
2022-08-31 03:08:57+0000,66.45,175.0,21.6,null,null,null,null,null,null
2022-08-31 10:39:29+0000,66.05,175.0,21.5,16.67415,57.161533,2.7998893,1529.0,52.236835,6.0
2022-09-01 10:53:51+0000,66.4,175.0,21.6,16.678427,57.1586,2.8147857,1534.0,52.51074,6.0
2022-09-02 11:11:31+0000,66.75,175.0,21.7,17.100338,56.869167,2.8153014,1539.0,52.52022,6.0
2022-09-02 23:13:01+0000,88.85,183.0,26.5,null,null,null,null,null,null
2022-09-02 23:13:55+0000,89.25,183.0,26.6,null,null,null,null,null,null
2022-09-02 23:14:59+0000,89.05,183.0,26.5,27.327192,49.853546,3.2991018,1732.0,61.416035,12.0
2022-09-02 23:19:07+0000,88.9,183.0,26.5,27.258566,49.900623,3.2966259,1729.0,61.37051,12.0
2022-09-03 11:45:45+0000,67.45,175.0,22.0,17.638657,56.49988,2.8265045,1550.0,52.72622,7.0
2022-09-05 10:34:49+0000,67.25,175.0,21.9,17.57989,56.540195,2.820047,1547.0,52.60748,7.0
2022-09-06 01:17:30+0000,68.5,175.0,22.3,null,null,null,null,null,null
2022-09-06 01:18:35+0000,68.1,175.0,22.2,null,null,null,null,null,null
2022-09-06 10:40:52+0000,67.3,175.0,21.9,17.485998,56.604607,2.8254318,1548.0,52.706493,7.0
2022-09-06 22:35:14+0000,88.9,183.0,26.5,null,null,null,null,null,null
2022-09-07 13:07:13+0000,67.3,175.0,21.9,17.485998,56.604607,2.8254318,1548.0,52.706493,7.0
2022-09-07 13:07:14+0000,67.3,175.0,21.9,17.485998,56.604607,2.8254318,1548.0,52.706493,7.0
2022-09-08 01:52:11+0000,68.1,175.0,22.2,null,null,null,null,null,null
2022-09-08 10:31:48+0000,67.25,175.0,21.9,17.215874,56.78991,2.8326735,1547.0,52.839653,7.0
2022-09-09 01:45:44+0000,68.4,175.0,22.3,null,null,null,null,null,null
2022-09-09 10:53:39+0000,67.5,175.0,22.0,17.242777,56.771454,2.842412,1551.0,53.018715,7.0
2022-09-10 11:23:04+0000,67.2,175.0,21.9,17.11737,56.857483,2.8339527,1546.0,52.86317,7.0
2022-09-12 01:04:21+0000,69.05,175.0,22.5,null,null,null,null,null,null
2022-09-12 10:39:30+0000,67.85,175.0,22.1,17.755157,56.419964,2.8394203,1556.0,52.963703,7.0
2022-09-12 22:05:40+0000,67.85,175.0,22.1,null,null,null,null,null,null
2022-09-13 01:10:34+0000,69.2,175.0,22.5,null,null,null,null,null,null
2022-09-13 01:10:59+0000,68.75,175.0,22.4,null,null,null,null,null,null
2022-09-13 10:55:21+0000,67.7,175.0,22.1,17.794495,56.392975,2.8316832,1554.0,52.82144,7.0
2022-09-13 20:51:54+0000,69.3,175.0,22.6,null,null,null,null,null,null
2022-09-13 20:57:53+0000,68.5,175.0,22.3,null,null,null,null,null,null
2022-09-14 10:42:03+0000,67.5,175.0,22.0,17.303223,56.72999,2.8403075,1551.0,52.98002,7.0
2022-09-14 23:45:21+0000,89.3,183.0,26.6,null,null,null,null,null,null
2022-09-15 00:05:15+0000,69.5,175.0,22.6,null,null,null,null,null,null
2022-09-15 05:43:19+0000,68.9,175.0,22.4,null,null,null,null,null,null
2022-09-15 11:08:13+0000,68.4,175.0,22.3,17.900696,56.32012,2.8576176,1564.0,53.29831,7.0
